OrderID;OrderAmount;CustomerID;EmployeeID;OrderDate;RequiredDate;ShipDate;CourierWebsite;ShipVia;Shipped;PO;PaymentReceived
1309;8063.31;5;4;36941;36945;36942;http://www.loomis.com;Loomis;SANT;1647;SANT
1310;58;30;1;36575;36587;36582;Saknas;Pickup;SANT;0;SANT
1311;6233.05;46;7;36941;36947;36941;http://www.fedex.com;FedEx;SANT;3732;SANT
1312;789.51;75;1;36575;36587;36583;http://www.usps.com;Parcel_Post;SANT;6022;SANT
1313;3479.7;68;9;36575;36588;36584;Saknas;Pickup;SANT;4565;SANT
1314;8486.38;54;7;36941;36948;36946;http://www.fedex.com;FedEx;SANT;0;SANT
1315;23.5;61;7;36941;36950;36943;http://www.fedex.com;FedEx;SANT;8816;SANT
1316;1664.7;44;4;36942;36950;36943;Saknas;Pickup;SANT;0;SANT
1317;8819.55;52;3;36577;36586;36577;http://www.loomis.com;Loomis;SANT;0;SANT
1318;1007.25;77;7;36943;36948;36944;http://www.loomis.com;Loomis;SANT;0;SANT
1319;5219.55;17;6;36577;36591;36583;http://www.purolator.com;Purolator;SANT;0;SANT
1320;1679.25;71;4;36943;36947;36945;http://www.purolator.com;Purolator;SANT;8587;SANT
1321;8819.55;30;6;36943;36947;36943;Saknas;Pickup;SANT;0;SANT
1322;3479.7;14;9;36577;36588;36586;Saknas;Pickup;SANT;0;SANT
1323;5219.55;73;3;36577;36587;36581;http://www.ups.com;UPS;SANT;7190;SANT
1324;3553.05;58;7;36943;36948;36943;http://www.loomis.com;Loomis;SANT;1904;SANT
1325;329.85;72;4;36577;36588;36580;http://www.fedex.com;FedEx;SANT;1251;SANT
1326;29;57;9;36578;36589;36584;http://www.purolator.com;Purolator;SANT;5501;SANT
1327;3479.7;47;9;36944;36944;36944;Saknas;Pickup;SANT;0;SANT
1328;2447.34;31;9;36578;36586;36581;http://www.fedex.com;FedEx;SANT;0;SANT
1329;149.5;34;9;36578;36586;36580;http://www.loomis.com;Loomis;SANT;0;SANT
1330;16.5;17;7;36578;36592;36587;http://www.purolator.com;Purolator;SANT;0;SANT
1331;178.2;3;9;36578;36591;36583;http://www.fedex.com;FedEx;SANT;0;SANT
1332;5219.55;73;4;36578;36588;36579;http://www.loomis.com;Loomis;SANT;8251;SANT
1333;2418.85;45;6;36944;36947;36944;http://www.usps.com;Parcel_Post;SANT;6691;SANT
1334;5219.55;49;7;36944;36948;36946;http://www.fedex.com;FedEx;SANT;7539;SANT
1335;1799.7;19;7;36578;36590;36580;http://www.usps.com;Parcel_Post;SANT;0;SANT
1336;1799.7;28;9;36944;36946;36945;http://www.ups.com;UPS;SANT;9374;SANT
1337;1067.5;4;7;36578;36590;36589;Saknas;Pickup;SANT;9035;SANT
1338;1799.7;33;9;36944;36947;36945;http://www.loomis.com;Loomis;SANT;3718;SANT
1339;8897.31;35;6;36578;36588;36579;http://www.purolator.com;Purolator;SANT;9018;SANT
1340;2699.55;10;7;36945;36945;36945;http://www.ups.com;UPS;SANT;0;SANT
1341;11621.52;36;6;36945;36947;36946;http://www.ups.com;UPS;SANT;4240;SANT
1342;2699.55;74;4;36945;36947;36946;http://www.loomis.com;Loomis;SANT;8163;SANT
1343;3545.1;41;9;36580;36589;36587;http://www.fedex.com;FedEx;SANT;0;SANT
1344;2246.25;70;3;36581;36593;36586;http://www.usps.com;Parcel_Post;SANT;2883;SANT
1345;76;29;6;36582;36586;36583;http://www.fedex.com;FedEx;SANT;5231;SANT
1346;888.48;25;9;36582;36587;36586;http://www.usps.com;Parcel_Post;SANT;9689;SANT
1347;1664.7;5;9;36582;36588;36586;http://www.usps.com;Parcel_Post;SANT;2779;SANT
1348;5895.2;66;4;36582;36596;36588;http://www.usps.com;Parcel_Post;SANT;5622;SANT
1349;70.5;41;9;36582;36589;36586;http://www.purolator.com;Purolator;SANT;0;SANT
1350;426.87;40;4;36582;36588;36583;http://www.fedex.com;FedEx;SANT;9751;SANT
1351;1664.7;70;6;36582;36589;36586;http://www.loomis.com;Loomis;SANT;6367;SANT
1352;267.76;12;3;36582;36589;36586;http://www.ups.com;UPS;SANT;1377;SANT
1353;1664.7;44;9;36948;36948;36948;http://www.fedex.com;FedEx;SANT;7946;SANT
1354;68.9;48;1;36582;36589;36586;http://www.loomis.com;Loomis;SANT;0;SANT
1355;1851.38;10;6;36582;36590;36588;http://www.purolator.com;Purolator;SANT;0;SANT
1356;1391.08;51;9;36582;36595;36584;http://www.ups.com;UPS;SANT;6689;SANT
1357;1664.7;3;3;36948;36948;36948;http://www.purolator.com;Purolator;SANT;9084;SANT
1358;1619.55;7;6;36582;36591;36584;http://www.fedex.com;FedEx;SANT;0;SANT
1359;4116.6;9;6;36582;36594;36584;http://www.purolator.com;Purolator;SANT;7917;SANT
1360;61.35;62;3;36582;36595;36591;http://www.fedex.com;FedEx;SANT;1241;SANT
1361;1079.7;20;6;36582;36590;36589;http://www.usps.com;Parcel_Post;SANT;8161;SANT
1362;2698.53;28;1;36583;36588;36587;http://www.fedex.com;FedEx;SANT;4144;SANT
1363;1079.7;48;1;36583;36595;36588;http://www.usps.com;Parcel_Post;SANT;6376;SANT
1364;101.7;76;3;36583;36594;36590;Saknas;Pickup;SANT;0;SANT
1365;479.85;77;4;36583;36592;36587;Saknas;Pickup;SANT;6999;SANT
1366;764.85;1;9;36583;36596;36584;http://www.loomis.com;Loomis;SANT;0;SANT
1367;1619.55;72;7;36583;36597;36592;Saknas;Pickup;SANT;0;SANT
1368;31;54;9;36583;36588;36584;http://www.fedex.com;FedEx;SANT;0;SANT
1369;1529.7;28;3;36583;36587;36584;http://www.purolator.com;Purolator;SANT;9635;SANT
1370;1529.7;41;6;36583;36589;36586;http://www.purolator.com;Purolator;SANT;0;SANT
1371;2543.55;8;4;36583;36595;36583;http://www.loomis.com;Loomis;SANT;8662;SANT
1372;2533.9;65;7;36949;36949;36949;http://www.fedex.com;FedEx;SANT;1912;SANT
1373;1529.7;72;1;36583;36590;36586;Saknas;Pickup;SANT;5251;SANT
1374;43.5;31;6;36583;36594;36591;http://www.loomis.com;Loomis;SANT;9575;SANT
1375;1529.7;50;3;36584;36586;36584;http://www.usps.com;Parcel_Post;SANT;3573;SANT
1376;563.7;26;4;36951;36951;36951;http://www.loomis.com;Loomis;SANT;5371;SANT
1377;2294.55;28;7;36951;36954;36952;http://www.ups.com;UPS;SANT;0;SANT
1378;959.7;40;9;36951;36961;36956;Saknas;Pickup;SANT;1132;SANT
1379;990.7;65;7;36951;36960;36958;http://www.ups.com;UPS;SANT;1280;SANT
1380;41.9;41;1;36951;36962;36951;http://www.loomis.com;Loomis;SANT;0;SANT
1381;989.55;31;4;36951;36956;36954;Saknas;Pickup;SANT;8106;SANT
1382;2294.55;61;3;36951;36962;36955;http://www.loomis.com;Loomis;SANT;0;SANT
1383;1439.55;43;4;36951;36958;36952;http://www.ups.com;UPS;SANT;2984;SANT
1384;512.85;17;3;36951;36957;36956;http://www.loomis.com;Loomis;SANT;0;SANT
1385;109.7;71;1;36951;36955;36952;http://www.ups.com;UPS;SANT;0;SANT
1386;34.11;34;9;36951;36962;36955;http://www.purolator.com;Purolator;SANT;1466;SANT
1387;1515.35;1;6;36951;36957;36951;http://www.purolator.com;Purolator;SANT;0;SANT
1388;1439.55;32;6;36951;36964;36962;http://www.ups.com;UPS;SANT;2958;SANT
1389;764.85;64;4;36951;36956;36952;Saknas;Pickup;SANT;0;SANT
1390;49.5;73;7;36951;36964;36956;http://www.loomis.com;Loomis;SANT;8471;SANT
1391;14741.15;70;7;36952;36957;36956;http://www.fedex.com;FedEx;SANT;0;SANT
1392;46.5;55;3;36952;36957;36955;http://www.loomis.com;Loomis;SANT;0;SANT
1393;83.4;77;1;36952;36952;36952;Saknas;Pickup;SANT;0;SANT
1394;5763.92;5;3;36952;36962;36957;http://www.loomis.com;Loomis;SANT;5594;SANT
1395;9359.4;31;7;36952;36962;36955;Saknas;Pickup;SANT;0;SANT
1396;764.85;53;6;36952;36955;36952;http://www.purolator.com;Purolator;SANT;8061;SANT
1397;1439.55;27;7;36952;36961;36957;http://www.usps.com;Parcel_Post;SANT;0;SANT
1398;3147.21;4;1;36952;36954;36953;http://www.loomis.com;Loomis;SANT;6375;SANT
1399;53.9;2;9;36952;36954;36952;http://www.usps.com;Parcel_Post;SANT;5479;SANT
1400;47.25;6;3;36953;36959;36955;http://www.purolator.com;Purolator;SANT;8864;SANT
1401;14.5;23;9;36954;36967;36962;http://www.loomis.com;Loomis;SANT;0;SANT
1402;515.67;22;9;36954;36961;36956;http://www.ups.com;UPS;SANT;0;SANT
1403;5219.55;59;6;36955;36958;36956;Saknas;Pickup;SANT;0;SANT
1404;95.4;70;9;36956;36957;36956;http://www.purolator.com;Purolator;SANT;1358;SANT
1405;1439.55;32;3;36957;36957;36957;Saknas;Pickup;SANT;0;SANT
1406;10472.41;25;9;36957;36959;36958;http://www.ups.com;UPS;SANT;9405;SANT
1407;1619.55;31;3;36958;36964;36959;http://www.usps.com;Parcel_Post;SANT;0;SANT
1408;959.7;22;9;36959;36962;36961;http://www.ups.com;UPS;SANT;5781;SANT
1409;1439.55;55;4;36960;36960;36960;http://www.loomis.com;Loomis;SANT;0;SANT
1410;2972.85;58;9;36961;36971;36961;http://www.usps.com;Parcel_Post;SANT;5449;SANT
1411;175.2;62;7;36961;36969;36966;http://www.fedex.com;FedEx;SANT;0;SANT
1412;9187.3;58;9;36962;36969;36963;http://www.usps.com;Parcel_Post;SANT;0;SANT
1413;3605.4;35;6;36963;36971;36965;http://www.fedex.com;FedEx;SANT;0;SANT
1414;2954.25;33;7;36963;36968;36967;http://www.loomis.com;Loomis;SANT;0;SANT
1415;220.2;26;9;36963;36967;36964;http://www.ups.com;UPS;SANT;0;SANT
1416;539.85;33;7;36964;36974;36973;http://www.purolator.com;Purolator;SANT;0;SANT
1417;1813.48;21;1;36964;36970;36968;http://www.loomis.com;Loomis;SANT;4436;SANT
1418;1439.55;40;7;36965;36978;36970;http://www.fedex.com;FedEx;SANT;0;SANT
1419;1439.55;11;3;36965;36965;36965;http://www.loomis.com;Loomis;SANT;0;SANT
1420;1619.55;75;6;36965;36974;36972;http://www.purolator.com;Purolator;SANT;3789;SANT
1421;989.55;64;6;36965;36971;36969;http://www.ups.com;UPS;SANT;0;SANT
1422;2294.55;61;3;36965;36976;36974;http://www.fedex.com;FedEx;SANT;5212;SANT
1423;1135.37;41;7;36966;36975;36974;http://www.loomis.com;Loomis;SANT;7992;SANT
1424;9;12;3;36966;36976;36974;http://www.usps.com;Parcel_Post;SANT;0;SANT
1425;1118.5;41;1;36966;36972;36969;http://www.purolator.com;Purolator;SANT;0;SANT
1426;989.55;17;1;36966;36966;36966;http://www.purolator.com;Purolator;SANT;4860;SANT
1427;53.9;24;6;36966;36975;36969;http://www.purolator.com;Purolator;SANT;1818;SANT
1428;31.36;46;1;36966;36972;36971;http://www.usps.com;Parcel_Post;SANT;4463;SANT
1429;2294.55;47;9;36966;36975;36970;http://www.usps.com;Parcel_Post;SANT;0;SANT
1430;3982.59;60;7;36967;36977;36972;http://www.fedex.com;FedEx;SANT;0;SANT
1431;1702.6;20;9;36967;36971;36967;Saknas;Pickup;SANT;0;SANT
1432;2233.42;52;1;36968;36971;36969;Saknas;Pickup;SANT;0;SANT
1433;95.51;77;1;36969;36980;36971;http://www.loomis.com;Loomis;SANT;5387;SANT
1434;1739.85;40;6;36970;36971;36970;http://www.usps.com;Parcel_Post;SANT;9899;SANT
1435;764.85;45;1;36970;36983;36975;http://www.fedex.com;FedEx;SANT;0;SANT
1436;107.55;77;4;36970;36981;36972;http://www.fedex.com;FedEx;SANT;8921;SANT
1437;959.7;58;6;36970;36972;36971;Saknas;Pickup;SANT;1269;SANT
1438;3065.55;41;4;36970;36979;36972;http://www.usps.com;Parcel_Post;SANT;0;SANT
1439;2961.75;45;6;36970;36972;36970;http://www.usps.com;Parcel_Post;SANT;2926;SANT
1440;8890.05;55;1;36970;36970;36970;http://www.ups.com;UPS;SANT;0;SANT
1441;9872.03;36;1;36971;36971;36971;http://www.loomis.com;Loomis;SANT;0;SANT
1442;989.55;60;1;36971;36973;36972;http://www.usps.com;Parcel_Post;SANT;8639;SANT
1443;989.55;7;1;36972;36977;36972;http://www.purolator.com;Purolator;SANT;0;SANT
1444;1439.55;56;1;36973;36976;36974;http://www.loomis.com;Loomis;SANT;8645;SANT
1445;659.7;12;6;36973;36982;36974;http://www.ups.com;UPS;SANT;0;SANT
1446;3065.55;50;1;36974;36982;36981;http://www.ups.com;UPS;SANT;0;SANT
1447;3156.75;49;7;36975;36982;36980;http://www.purolator.com;Purolator;SANT;6224;SANT
1448;989.55;73;6;36975;36982;36976;http://www.loomis.com;Loomis;SANT;0;SANT
1449;2939.25;31;6;36976;36988;36985;http://www.usps.com;Parcel_Post;SANT;0;SANT
1450;2713.75;75;6;36977;36986;36985;http://www.loomis.com;Loomis;SANT;5694;SANT
1451;1484.41;39;6;36978;36986;36982;http://www.usps.com;Parcel_Post;SANT;2094;SANT
1452;659.7;21;7;36978;36981;36980;http://www.loomis.com;Loomis;SANT;3668;SANT
1453;1716.1;49;4;36978;36989;36985;http://www.purolator.com;Purolator;SANT;9659;SANT
1454;13.5;53;7;36978;36983;36980;http://www.usps.com;Parcel_Post;SANT;3789;SANT
1455;989.55;62;7;36978;36986;36980;http://www.fedex.com;FedEx;SANT;0;SANT
1456;539.85;57;7;36978;36979;36978;http://www.usps.com;Parcel_Post;SANT;1031;SANT
1457;659.7;3;9;36978;36982;36981;http://www.ups.com;UPS;SANT;0;SANT
1458;659.7;22;6;36978;36981;36978;http://www.ups.com;UPS;SANT;2828;SANT
1459;2489.4;24;9;36978;36991;36988;http://www.loomis.com;Loomis;SANT;0;SANT
1460;659.7;60;4;36978;36988;36980;http://www.purolator.com;Purolator;SANT;0;SANT
1461;845.55;49;4;36979;36986;36982;http://www.fedex.com;FedEx;SANT;0;SANT
1462;659.7;31;1;36979;36985;36980;http://www.purolator.com;Purolator;SANT;8149;SANT
1463;29;19;1;36979;36987;36983;http://www.usps.com;Parcel_Post;SANT;5696;SANT
1464;1439.55;36;6;36979;36986;36981;Saknas;Pickup;SANT;0;SANT
1465;845.55;52;7;36979;36989;36979;http://www.usps.com;Parcel_Post;SANT;0;SANT
1466;33.9;3;1;36979;36981;36980;http://www.ups.com;UPS;SANT;4564;SANT
1467;151.5;34;9;36979;36979;36979;http://www.fedex.com;FedEx;SANT;0;SANT
1468;983.2;22;7;36979;36992;36985;http://www.fedex.com;FedEx;SANT;0;SANT
1469;587.65;41;1;36980;36992;36983;Saknas;Pickup;SANT;0;SANT
1470;3734.1;71;3;36980;36986;36981;Saknas;Pickup;SANT;0;SANT
1471;548.7;56;4;36980;36993;36981;http://www.fedex.com;FedEx;SANT;1056;SANT
1472;823.05;8;7;36981;36990;36988;http://www.fedex.com;FedEx;SANT;0;SANT
1473;989.55;40;9;36981;36994;36981;Saknas;Pickup;SANT;4067;SANT
1474;29;65;3;36982;36985;36982;http://www.loomis.com;Loomis;SANT;3448;SANT
1475;8015.01;51;1;36983;36985;36984;http://www.loomis.com;Loomis;SANT;0;SANT
1476;3544.12;37;3;36983;36987;36983;http://www.ups.com;UPS;SANT;4802;SANT
1477;29;56;4;36983;36992;36986;http://www.loomis.com;Loomis;SANT;9974;SANT
1478;29;51;9;36984;36995;36988;http://www.loomis.com;Loomis;SANT;4712;SANT
1479;670.22;15;7;36984;36992;36990;http://www.ups.com;UPS;SANT;7721;SANT
1480;14.73;9;6;36985;36992;36988;Saknas;Pickup;SANT;0;SANT
1481;1352.4;53;6;36985;36988;36986;http://www.loomis.com;Loomis;SANT;0;SANT
1482;3236.91;60;7;36985;36997;36987;http://www.fedex.com;FedEx;SANT;4660;SANT
1483;125.7;76;9;36986;36993;36991;http://www.loomis.com;Loomis;SANT;0;SANT
1484;2294.55;44;9;36986;36986;36986;http://www.ups.com;UPS;SANT;2393;SANT
1485;65.7;37;7;36986;36996;36991;http://www.fedex.com;FedEx;SANT;0;SANT
1486;2399.16;68;6;36986;36999;36987;http://www.fedex.com;FedEx;SANT;0;SANT
1487;43.5;27;7;36986;36991;36989;http://www.ups.com;UPS;SANT;0;SANT
1488;43.5;59;9;36986;36989;36988;http://www.fedex.com;FedEx;SANT;5857;SANT
1489;43.5;48;3;36986;36987;36986;http://www.usps.com;Parcel_Post;SANT;0;SANT
1490;1072.95;19;1;36986;36993;36990;Saknas;Pickup;SANT;0;SANT
1491;1827.45;6;3;36986;36990;36988;http://www.usps.com;Parcel_Post;SANT;1119;SANT
1492;8012.41;13;1;36986;36989;36988;http://www.fedex.com;FedEx;SANT;0;SANT
1493;2294.55;20;9;36987;36999;36995;http://www.purolator.com;Purolator;SANT;9074;SANT
1494;4.05;77;6;36987;36997;36993;http://www.ups.com;UPS;SANT;0;SANT
1495;1867.5;42;7;36988;36992;36989;http://www.ups.com;UPS;SANT;0;SANT
1496;1697.76;25;9;36988;37000;36988;http://www.purolator.com;Purolator;SANT;8477;SANT
1497;5879.7;38;9;36988;37000;36996;http://www.purolator.com;Purolator;SANT;0;SANT
1498;49.5;47;9;36988;36997;36991;Saknas;Pickup;SANT;0;SANT
1499;1562.7;11;4;36988;37000;36999;http://www.usps.com;Parcel_Post;SANT;0;SANT
1500;83.8;57;6;36989;36989;36989;http://www.ups.com;UPS;SANT;0;SANT
1501;43.5;20;9;36989;36997;36995;Saknas;Pickup;SANT;0;SANT
1502;9689.25;4;9;36989;36999;36991;Saknas;Pickup;SANT;0;SANT
1503;161.7;76;3;36989;36998;36995;http://www.fedex.com;FedEx;SANT;1091;SANT
1504;3408.75;8;3;36989;36994;36993;Saknas;Pickup;SANT;8895;SANT
1505;3576.72;10;3;36989;36997;36993;http://www.purolator.com;Purolator;SANT;0;SANT
1506;3479.7;6;4;36989;36999;36998;http://www.ups.com;UPS;SANT;0;SANT
1507;49.5;23;9;36990;36991;36990;http://www.loomis.com;Loomis;SANT;2446;SANT
1508;415.34;53;1;36990;36991;36990;Saknas;Pickup;SANT;0;SANT
1509;67.8;3;3;36991;36996;36991;http://www.ups.com;UPS;SANT;6076;SANT
1510;49.5;42;4;36991;36993;36991;http://www.ups.com;UPS;SANT;0;SANT
1511;49.5;44;3;36991;37002;36993;http://www.loomis.com;Loomis;SANT;0;SANT
1512;1329.92;16;7;36992;36998;36997;http://www.loomis.com;Loomis;SANT;0;SANT
1513;154.7;9;3;36992;36997;36995;http://www.purolator.com;Purolator;SANT;0;SANT
1514;3281.25;73;6;36992;36995;36993;http://www.purolator.com;Purolator;SANT;9779;SANT
1515;8819.55;9;3;36992;36993;36992;http://www.ups.com;UPS;SANT;0;SANT
1516;626.72;72;1;36992;37003;36992;http://www.usps.com;Parcel_Post;SANT;0;SANT
1517;3734.1;8;1;36992;36992;36992;http://www.usps.com;Parcel_Post;SANT;0;SANT
1518;2699.55;56;9;36992;36995;36993;http://www.ups.com;UPS;SANT;9332;SANT
1519;143.6;46;1;36993;36999;36993;http://www.usps.com;Parcel_Post;SANT;0;SANT
1520;5629.22;31;4;36994;36995;36994;http://www.ups.com;UPS;SANT;0;SANT
1521;3479.7;10;6;36994;37001;36995;http://www.loomis.com;Loomis;SANT;6323;SANT
1522;479.85;71;3;36995;37005;37001;http://www.loomis.com;Loomis;SANT;4925;SANT
1523;949.35;21;7;36995;37000;36997;http://www.fedex.com;FedEx;SANT;0;SANT
1524;7153.86;54;9;36995;37006;36998;http://www.fedex.com;FedEx;SANT;7040;SANT
1525;49.5;18;6;36995;37004;36997;Saknas;Pickup;SANT;0;SANT
1526;125.7;76;1;36995;37000;36998;http://www.purolator.com;Purolator;SANT;2143;SANT
1527;2824.75;52;3;36996;37007;37002;http://www.usps.com;Parcel_Post;SANT;1330;SANT
1528;76.23;6;6;36996;37001;36998;http://www.fedex.com;FedEx;SANT;7439;SANT
1529;5879.7;4;9;36996;37007;36999;http://www.loomis.com;Loomis;SANT;0;SANT
1530;5879.7;18;6;36996;37000;36997;http://www.purolator.com;Purolator;SANT;0;SANT
1531;985.98;64;1;36996;36996;36996;http://www.purolator.com;Purolator;SANT;0;SANT
1532;33;52;1;36996;37005;37004;http://www.purolator.com;Purolator;SANT;0;SANT
1533;97.02;29;1;36997;36998;36997;http://www.usps.com;Parcel_Post;SANT;4934;SANT
1534;83.8;31;3;36997;37010;37000;Saknas;Pickup;SANT;0;SANT
1535;14.5;38;1;36998;37006;37005;http://www.usps.com;Parcel_Post;SANT;0;SANT
1536;172.6;11;9;36998;36999;36998;http://www.purolator.com;Purolator;SANT;0;SANT
1537;1944.9;63;9;36998;36998;36998;http://www.fedex.com;FedEx;SANT;0;SANT
1538;872.65;3;9;36999;37000;36999;http://www.loomis.com;Loomis;SANT;0;SANT
1539;1591.24;7;4;36999;37007;37004;Saknas;Pickup;SANT;5699;SANT
1540;16.5;15;4;36999;37002;37000;http://www.usps.com;Parcel_Post;SANT;3724;SANT
1541;11867.2;20;1;36999;37008;37006;Saknas;Pickup;SANT;0;SANT
1542;70.5;74;9;36999;37002;37001;http://www.fedex.com;FedEx;SANT;8186;SANT
1543;122.8;5;4;36999;36999;36999;Saknas;Pickup;SANT;0;SANT
1544;1559.55;42;6;37000;37001;37000;http://www.fedex.com;FedEx;SANT;0;SANT
1545;83.8;52;3;37000;37003;37001;Saknas;Pickup;SANT;0;SANT
1546;107.8;17;6;37000;37005;37000;Saknas;Pickup;SANT;6514;SANT
1547;1895.1;53;6;37000;37012;37011;http://www.fedex.com;FedEx;SANT;1794;SANT
1548;2984.77;68;6;37000;37013;37011;Saknas;Pickup;SANT;0;SANT
1549;83.8;54;1;37001;37014;37011;http://www.usps.com;Parcel_Post;SANT;0;SANT
1550;973.98;47;6;37001;37014;37003;http://www.usps.com;Parcel_Post;SANT;0;SANT
1551;125.7;50;4;37002;37010;37009;http://www.purolator.com;Purolator;SANT;5970;SANT
1552;125.7;12;1;37002;37007;37004;http://www.usps.com;Parcel_Post;SANT;5926;SANT
1553;976.2;3;1;37002;37003;37002;http://www.ups.com;UPS;SANT;2121;SANT
1554;4.5;10;9;37002;37007;37002;http://www.usps.com;Parcel_Post;SANT;0;SANT
1555;125.7;25;9;37003;37015;37012;http://www.purolator.com;Purolator;SANT;0;SANT
1556;179.6;6;1;37003;37005;37003;http://www.purolator.com;Purolator;SANT;0;SANT
1557;53.9;30;6;37003;37012;37003;Saknas;Pickup;SANT;2779;SANT
1558;83.8;19;7;37003;37004;37003;http://www.ups.com;UPS;SANT;8649;SANT
1559;303.4;56;9;37003;37008;37005;http://www.usps.com;Parcel_Post;SANT;0;SANT
1560;83.8;38;6;37003;37004;37003;http://www.purolator.com;Purolator;SANT;0;SANT
1561;988.59;40;1;37003;37011;37008;http://www.ups.com;UPS;SANT;0;SANT
1562;53.9;13;7;37004;37008;37005;http://www.usps.com;Parcel_Post;SANT;3855;SANT
1563;659.7;72;9;37004;37012;37006;Saknas;Pickup;SANT;0;SANT
1564;161.7;35;9;37005;37006;37005;http://www.fedex.com;FedEx;SANT;0;SANT
1565;7339.35;21;7;37005;37008;37007;http://www.usps.com;Parcel_Post;SANT;0;SANT
1566;1687.35;32;7;37005;37014;37007;http://www.purolator.com;Purolator;SANT;8565;SANT
1567;1529.7;60;7;37005;37016;37008;Saknas;Pickup;SANT;7456;SANT
1568;8852.55;18;1;37006;37009;37006;http://www.usps.com;Parcel_Post;SANT;2599;SANT
1569;592.2;56;7;37006;37007;37006;http://www.ups.com;UPS;SANT;0;SANT
1570;161.7;74;9;37006;37019;37018;http://www.loomis.com;Loomis;SANT;0;SANT
1571;2429.1;16;1;37006;37007;37006;http://www.purolator.com;Purolator;SANT;0;SANT
1572;161.7;39;6;37007;37008;37007;http://www.usps.com;Parcel_Post;SANT;0;SANT
1573;329.85;2;9;37007;37008;37007;http://www.purolator.com;Purolator;SANT;7793;SANT
1574;343.47;66;3;37008;37011;37010;http://www.usps.com;Parcel_Post;SANT;9750;SANT
1575;1315.42;10;9;37008;37015;37012;http://www.purolator.com;Purolator;SANT;1880;SANT
1576;823.05;6;3;37008;37009;37008;http://www.loomis.com;Loomis;SANT;3950;SANT
1577;5537.24;72;7;37008;37008;37008;http://www.ups.com;UPS;SANT;0;SANT
1578;767.5;39;7;37009;37015;37011;http://www.usps.com;Parcel_Post;SANT;3403;SANT
1579;206.2;54;6;37009;37013;37012;http://www.usps.com;Parcel_Post;SANT;6418;SANT
1580;161.7;40;7;37009;37012;37009;http://www.fedex.com;FedEx;SANT;0;SANT
1581;926.55;4;4;37010;37017;37010;http://www.ups.com;UPS;SANT;0;SANT
1582;589.2;55;3;37010;37015;37014;http://www.purolator.com;Purolator;SANT;8713;SANT
1583;1529.7;11;3;37010;37012;37010;http://www.fedex.com;FedEx;SANT;9387;SANT
1584;16.5;54;3;37010;37014;37010;http://www.ups.com;UPS;SANT;0;SANT
1585;9203.3;47;6;37011;37014;37012;http://www.ups.com;UPS;SANT;0;SANT
1586;4919.25;64;9;37011;37013;37012;http://www.loomis.com;Loomis;SANT;8027;SANT
1587;107.8;4;3;37011;37014;37012;Saknas;Pickup;SANT;0;SANT
1588;1680.94;61;3;37011;37024;37019;http://www.ups.com;UPS;SANT;7781;SANT
1589;890.61;34;7;37011;37011;37011;http://www.ups.com;UPS;SANT;9880;SANT
1590;2328.45;67;1;37012;37013;37012;http://www.ups.com;UPS;SANT;7865;SANT
1591;989.55;51;6;37012;37019;37013;http://www.loomis.com;Loomis;SANT;3536;SANT
1592;8412.45;65;4;37012;37019;37014;Saknas;Pickup;SANT;9664;SANT
1593;1862.46;68;9;37012;37021;37014;http://www.loomis.com;Loomis;SANT;8252;SANT
1594;107.8;35;1;37013;37018;37015;http://www.loomis.com;Loomis;SANT;1205;SANT
1595;227.4;10;6;37014;37017;37014;http://www.loomis.com;Loomis;SANT;0;SANT
1596;3138.15;58;9;37015;37018;37017;http://www.fedex.com;FedEx;SANT;4770;SANT
1597;821.4;54;7;37016;37025;37024;http://www.fedex.com;FedEx;SANT;0;SANT
1598;107.8;69;9;37017;37029;37022;http://www.ups.com;UPS;SANT;5415;SANT
1599;2446.05;15;3;37018;37030;37026;http://www.loomis.com;Loomis;SANT;7472;SANT
1600;4726.7;23;9;37018;37023;37020;http://www.loomis.com;Loomis;SANT;0;SANT
1601;68.9;64;9;37018;37027;37023;http://www.fedex.com;FedEx;SANT;1147;SANT
1602;7544.4;45;3;37018;37018;37018;http://www.fedex.com;FedEx;SANT;3851;SANT
1603;161.7;41;7;37019;37027;37025;http://www.ups.com;UPS;SANT;0;SANT
1604;107.8;74;9;37020;37022;37020;Saknas;Pickup;SANT;3228;SANT
1605;1799.7;64;9;37021;37026;37024;http://www.purolator.com;Purolator;SANT;3055;SANT
1606;3371.72;22;9;37021;37031;37026;http://www.loomis.com;Loomis;SANT;3646;SANT
1607;8819.55;26;4;37021;37024;37022;http://www.usps.com;Parcel_Post;SANT;1425;SANT
1608;91.4;41;4;37021;37022;37021;http://www.fedex.com;FedEx;SANT;8511;SANT
1609;161.7;34;3;37021;37034;37029;http://www.purolator.com;Purolator;SANT;0;SANT
1610;43.5;6;7;37022;37033;37027;http://www.ups.com;UPS;SANT;0;SANT
1611;13.5;62;6;37022;37031;37022;http://www.usps.com;Parcel_Post;SANT;0;SANT
1612;52.5;52;4;37023;37026;37023;http://www.loomis.com;Loomis;SANT;6246;SANT
1613;29.5;65;6;37023;37026;37025;http://www.fedex.com;FedEx;SANT;6693;SANT
1614;313.36;23;1;37023;37027;37026;http://www.ups.com;UPS;SANT;5585;SANT
1615;548.7;21;3;37023;37036;37028;http://www.usps.com;Parcel_Post;SANT;4113;SANT
1616;66.9;7;1;37023;37031;37023;http://www.loomis.com;Loomis;SANT;0;SANT
